[2026-03-20T20:08:02.800Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-6
[2026-03-20T20:08:02.800Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-7
[2026-03-20T20:08:02.800Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-8
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-9
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-10
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-11
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-12
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-13
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-14
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-15
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-16
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-17
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-18
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-19
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (578.219kt, NaNs) on nexus-20
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (543.345kt, NaNs) on nexus-21
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (322.786kt, NaNs) on nexus-22
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (121.791kt, NaNs) on nexus-22
[2026-03-20T20:08:02.801Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (419.206kt, NaNs) on nexus-23
[2026-03-20T20:08:02.802Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (179.980kt, NaNs) on nexus-23
[2026-03-20T20:08:02.802Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (567.457kt, NaNs) on nexus-24
[2026-03-20T20:08:32.803Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (1.009mt, NaNs) on home
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-0
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-1
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-2
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-3
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-4
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-5
[2026-03-20T20:08:32.804Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-6
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-7
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-8
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-9
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-10
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-11
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-12
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-13
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-14
[2026-03-20T20:08:32.805Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-15
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-16
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-17
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-18
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-19
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (578.219kt, NaNs) on nexus-20
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (543.345kt, NaNs) on nexus-21
[2026-03-20T20:08:32.806Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (315.996kt, NaNs) on nexus-22
[2026-03-20T20:08:32.807Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (373.959kt, NaNs) on nexus-23
[2026-03-20T20:08:32.807Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (225.227kt, NaNs) on nexus-23
[2026-03-20T20:08:32.807Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (567.457kt, NaNs) on nexus-24
[2026-03-20T20:09:02.808Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (1.009mt, NaNs) on home
[2026-03-20T20:09:02.808Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-0
[2026-03-20T20:09:02.808Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-1
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-2
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-3
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-4
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-5
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-6
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-7
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-8
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-9
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-10
[2026-03-20T20:09:02.809Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-11
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-12
[2026-03-20T20:09:02.810Z] [INFO] [WORKER-MGR] 🧹 Killed zombie: workers/grow.js (599.186kt, NaNs) on nexus-13
